PROVIDER_ID|PROV_ADD_ID|ADDRESS_TYPE_CD|ADDRESS_LINE_1|ADDRESS_LINE_2|CITY|STATE_CD|ZIP|PHONE|PHONE_EXT|FAX|COUNTY|EFFECTIVE_DT|TERM_DT|COUNTRY_CD
1053421875AA^EHI0NA|RMT^20080101_000000.|Mailing|PO Box 4046||Springfield|MO|65808|4172691362||4172691372|Greene|2008-01-01|9999-12-31|USA
1053496745AA^EHI0NA|PRI^20000101_000000.|Physical|3844 S. Lindbergh Blvd.|Ste. 120|Saint Louis|MO|63127|3145250490||3145250434|Saint Louis|2000-01-01|9999-12-31|
1053496745AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1053516294AA^EHI0NA|001^20080101_000000.|Physical|2 Memorial Dr.|Ste. 220|Alton|IL|62002|6184741723||6184626989|Madison|2008-01-01|9999-12-31|
1053516294AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959203||Saint Louis|MO|63195-9203|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1053517656AB^EHI0NA|001^20000101_000000.|Physical|3009 N. Ballas Rd.|Ste. 227-A|Saint Louis|MO|63131|3149967800||3149967829|Saint Louis|2000-01-01|9999-12-31|
1053517656AB^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1073506176AB^EHI0NA|001^20000101_000000.|Physical|6420 The Cedars Ct.||Cedar Hill|MO|63016|6362742700||6365290699|Jefferson|2000-01-01|9999-12-31|
1073506176AB^EHI0NA|002^20000101_000000.|Physical|5935 Rivers Ave.|Ste. 101|Charleston|SC|29406|8436282569||8148061930|Charleston|2000-01-01|9999-12-31|
1073506176AB^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 741925||Atlanta|GA|30374|6362747459|||Fulton|2000-01-01|9999-12-31|
1073558896AA^EHI0NA|001^20080101_000000.|Physical|1530 E. Republic Rd.||Springfield|MO|65804|4172691362||4172691372|Greene|2008-01-01|9999-12-31|USA
1073558896AA^EHI0NA|RMT^20080101_000000.|Mailing|PO Box 4046||Springfield|MO|65808|4172691362||4172691372|Greene|2008-01-01|9999-12-31|USA
1073654091AA^EHI0NA|003^20000101_000000.|Physical|7451 N. Lindbergh Blvd.|Ste. A|Hazelwood|MO|63042|3149212950||3149212943|Saint Louis|2000-01-01|9999-12-31|
1073654091AA^EHI0NA|PRI^20000101_000000.|Physical|11125 Dunn Rd.|Ste. 406|Saint Louis|MO|63136|3146535484||3146535483|Saint Louis|2000-01-01|9999-12-31|
1073654091AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1083913479AA^EHI0NA|001^20000101_000000.|Physical|6261 Ronald Reagan Dr.|Ste. 19-B|Lake Saint Louis|MO|63367|6365613021||6365613022|Saint Charles|2000-01-01|9999-12-31|
1083913479AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1093154254AA^EHI0NA|001^20000101_000000.|Physical|3009 N. Ballas Rd.|Ste. 387-C|Saint Louis|MO|63131|3149965900||3149965910|Saint Louis|2000-01-01|9999-12-31|
1093154254AA^EHI0NA|002^20000101_000000.|Physical|8888 Ladue Rd.|Ste. 210|Saint Louis|MO|63124|3149965900||3149969910|Saint Louis|2000-01-01|9999-12-31|
1093154254AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1093709057AB^EHI0NA|001^20000101_000000.|Physical|5 Ludwig Dr.||Fairview Heights|IL|62208|6183979000||6183979003|Saint Clair|2000-01-01|9999-12-31|
1093709057AB^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 4057||Carol Stream|IL|60197-4057|8776362261|||Dupage|2000-01-01|9999-12-31|
1093732026AA^EHI0NA|001^20000101_000000.|Physical|3009 N. Ballas Rd.|Ste. 383-C|Saint Louis|MO|63131|3149964545||3149964546|Saint Louis|2000-01-01|9999-12-31|
1093732026AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1093785982AA^EHI0NA|001^20000101_000000.|Physical|1212 Broadway||Highland|IL|62249|6186510022||6186510023|Madison|2000-01-01|9999-12-31|
1093785982AA^EHI0NA|RMT^20000101_000000.|Mailing|6810 State Route 160|Box 215|Maryville|IL|62062|6183916400|||Madison|2000-01-01|9999-12-31|
1104918457AA^EHI0NA|002^20000101_000000.|Physical|18452 State Missouri 13||Branson West|MO|65737|4172728911||4173302229|Stone|2000-01-01|9999-12-31|
1104918457AA^EHI0NA|RMT^20080101_000000.|Mailing|PO Box 4046||Springfield|MO|65808|4172728911||4172723900|Greene|2008-01-01|9999-12-31|USA
1114978483AB^EHI0NA|002^20000101_000000.|Physical|3844 S. Lindbergh Blvd.|Ste. 120|Saint Louis|MO|63127|3145250490||3145250434|Saint Louis|2000-01-01|9999-12-31|
1114978483AB^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1124007653AA^EHI0NA|001^20000101_000000.|Physical|3525 S. National Ave.|Ste. 207|Springfield|MO|65807|4172699220||4172699229|Greene|2000-01-01|9999-12-31|
1124007653AA^EHI0NA|RMT^20000101_000000.|Mailing|3800 S. National Ave.|Ste. 540|Springfield|MO|65807|4172699220|||Greene|2000-01-01|9999-12-31|
1124052808AB^EHI0NA|001^20000101_000000.|Physical|1011 Bowles Ave.|Ste. 450|Fenton|MO|63026-2387|3144671500||3144671515|Saint Louis|2000-01-01|9999-12-31|
1124052808AB^EHI0NA|002^20000101_000000.|Physical|12655 Olive Blvd.|4th Fl.|Saint Louis|MO|63141|3145174832||3148514477|Saint Louis|2000-01-01|9999-12-31|
1124052808AB^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 23340||Saint Louis|MO|63156-3340|3148511069||3148514449|Saint Louis City|2000-01-01|9999-12-31|
1124095716AB^EHI0NA|001^20000101_000000.|Physical|900 W. Nifong Blvd.|Ste. 101|Columbia|MO|65203|5734999009||5734994400|Boone|2000-01-01|9999-12-31|
1124095716AB^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1134347347AC^EHI0NA|001^20000101_000000.|Physical|5034 Griffin Rd.||Saint Louis|MO|63128|3148437333||3148439946|Saint Louis|2000-01-01|9999-12-31|
1134347347AC^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 23340||Saint Louis|MO|63156|3148511069||3148514449|Saint Louis City|2000-01-01|9999-12-31|
1134440969AC^EHI0NA|001^20000101_000000.|Physical|1245 S. Mill St.||Nashville|IL|62263|6183278119||6183278141|Washington|2000-01-01|9999-12-31|
1134440969AC^EHI0NA|002^20000101_000000.|Physical|1414 Cross St.|Ste. 230|O Fallon|IL|62269|6186071260||6186244865|Saint Clair|2000-01-01|9999-12-31|
1134440969AC^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959203||Saint Louis|MO|63195|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1144214610AA^EHI0NA|001^19000101_000000.|Physical|7345 Watson Rd.||Saint Louis|MO|63119|3147527100||3147523284|Saint Louis|1900-01-01|9999-12-31|
1144214610AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 66767||Saint Louis|MO|63166|3145435933||3144160973|Saint Louis City|2000-01-01|9999-12-31|
1144457169AA^EHI0NA|001^20000101_000000.|Physical|12860 Troxler Ave.|Ste. 320|Highland|IL|62249|6186512810||6186510077|Madison|2000-01-01|9999-12-31|
1144457169AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 4057||Carol Stream|IL|60197|8776362261|||Dupage|2000-01-01|9999-12-31|
1144633819AA^EHI0NA|001^20000101_000000.|Physical|5425 Southfield Ctr.||Saint Louis|MO|63123|3145435258||3145435262|Saint Louis|2000-01-01|9999-12-31|
1144633819AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 66767||Saint Louis|MO|63166|3145435933||3144160973|Saint Louis City|2000-01-01|9999-12-31|
1154328722AC^EHI0NA|001^20000101_000000.|Physical|200 Admiral Trost Rd.||Columbia|IL|62236|6182817373||6182816463|Monroe|2000-01-01|9999-12-31|
1154328722AC^EHI0NA|002^20000101_000000.|Physical|4017 State Rte. 159|Ste. 101|Smithton|IL|62285|6182572875||6182572895|Saint Clair|2000-01-01|9999-12-31|
1154328722AC^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959203||Saint Louis|MO|63195|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1154334977AB^EHI0NA|001^20000101_000000.|Physical|25376 State Hwy. 39|Ste. 301|Shell Knob|MO|65747|4178586845||4172362683|Barry|2000-01-01|9999-12-31|
1154334977AB^EHI0NA|RMT^20000101_000000.|Mailing|3800 S. National Ave.|Ste. 540|Springfield|MO|65807|4178586845|||Greene|2000-01-01|9999-12-31|
1154612588AA^EHI0NA|001^20000101_000000.|Physical|1429 W. Sunshine St.||Springfield|MO|65807|4172692240||4172692245|Greene|2000-01-01|9999-12-31|
1154612588AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 4046||Springfield|MO|65807|4172692240|||Greene|2000-01-01|9999-12-31|
1154625887AB^EHI0NA|001^20000101_000000.|Physical|3619 Richardson Square Dr.|Ste. 170|Arnold|MO|63010|6367176776||3145254055|Jefferson|2000-01-01|9999-12-31|
1154625887AB^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 66767||Saint Louis|MO|63166-6767|3145435933||3144160973|Saint Louis City|2000-01-01|9999-12-31|
1164416145AA^EHI0NA|001^19000101_000000.|Physical|7345 Watson Rd.||Saint Louis|MO|63119|3147527100||3147523284|Saint Louis|1900-01-01|9999-12-31|
1164416145AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 66767||Saint Louis|MO|63166|3145435933||3144160973|Saint Louis City|2000-01-01|9999-12-31|
1164466645AA^EHI0NA|001^20080101_000000.|Physical|1001 E. Primrose St.||Springfield|MO|65807|4178753280||4178753052|Greene|2008-01-01|9999-12-31|USA
1164466645AA^EHI0NA|RMT^20080101_000000.|Mailing|PO Box 9007||Springfield|MO|65808|4178753220||4178753051|Greene|2008-01-01|9999-12-31|USA
1164534434AA^EHI0NA|001^20000101_000000.|Mailing|11155 Dunn Rd.|Ste. 102-N|Saint Louis|MO|63136|3143554700||3143554707|Saint Louis|2000-01-01|9999-12-31|
1174565568AB^EHI0NA|001^20000101_000000.|Physical|2504 Commerce Ln.||Highland|IL|62249|6186518333||6186518444|Madison|2000-01-01|9999-12-31|
1174565568AB^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 790||Edwardsville|IL|62025|3149890300|||Madison|2000-01-01|9999-12-31|
1174572762AA^EHI0NA|001^20000101_000000.|Physical|1225 Graham Rd.|Ste. 2320-C|Florissant|MO|63031|3148316883||3148313716|Saint Louis|2000-01-01|9999-12-31|
1174572762AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149536801||3149536819|Saint Louis City|2000-01-01|9999-12-31|
1174690630AA^EHI0NA|001^20000101_000000.|Physical|1001 E. Primrose St.||Springfield|MO|65807|4178753013||4178753383|Greene|2000-01-01|9999-12-31|
1174690630AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 9007||Springfield|MO|65808|4178753013|||Greene|2000-01-01|9999-12-31|
1174713564AA^EHI0NA|001^20080101_000000.|Physical|1530 E. Republic Rd.||Springfield|MO|65804|4172691362||4172691372|Greene|2008-01-01|9999-12-31|USA
1174713564AA^EHI0NA|RMT^20080101_000000.|Mailing|PO Box 4046||Springfield|MO|65808|4172693162||4172693172|Greene|2008-01-01|9999-12-31|USA
1174713564AC^EHI0NA|001^20000101_000000.|Mailing|1245 Banning St.||Marshfield|MO|65706|4172691940||4172691948|Webster|2000-01-01|9999-12-31|
1184608689AA^EHI0NA|PRI^20080101_000000.|Physical|1027 Bellevue Ave.|Ste. 107|Saint Louis|MO|63117|3146453743||3146477967|Saint Louis|2008-01-01|9999-12-31|
1184608689AA^EHI0NA|RMT^20080101_000000.|Mailing|PO Box 23340||Saint Louis|MO|63156|3148511069||3148514449|Saint Louis City|2008-01-01|9999-12-31|
1184618415AA^EHI0NA|001^20000101_000000.|Physical|201 BJC Saint Peters Dr.|Ste. 200|Saint Peters|MO|63376|6369169615||6369169850|Saint Charles|2000-01-01|9999-12-31|
1184618415AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1184666117AA^EHI0NA|001^20080101_000000.|Physical|1001 E. Primrose St.||Springfield|MO|65807|4178753219||4178753267|Greene|2008-01-01|9999-12-31|USA
1184666117AA^EHI0NA|RMT^20080101_000000.|Mailing|PO Box 9007||Springfield|MO|65808|4178753219||4178753267|Greene|2008-01-01|9999-12-31|USA
1184698987AB^EHI0NA|001^20000101_000000.|Physical|3009 N. Ballas Rd.|Ste. 383-C|Saint Louis|MO|63131|3149964545||3149964546|Saint Louis|2000-01-01|9999-12-31|
1184698987AB^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1184721219AA^EHI0NA|001^20000101_000000.|Physical|1925 W. Chesterfield Blvd.||Springfield|MO|65807|4172690269||4172690279|Greene|2000-01-01|9999-12-31|
1184721219AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 4046||Springfield|MO|65808|4172690269|||Greene|2000-01-01|9999-12-31|
1184758617AA^EHI0NA|002^20000101_000000.|Physical|1440 State Hwy. 248|Ste. O|Branson|MO|65616|4172390706||4172390768|Taney|2000-01-01|9999-12-31|
1184758617AA^EHI0NA|RMT^20080101_000000.|Mailing|PO Box 1240||Forsyth|MO|65653|4172390706||4172390768|Taney|2008-01-01|9999-12-31|USA
1184758617AB^EHI0NA|001^20000101_000000.|Physical|256 State Hwy. Y||Forsyth|MO|65653|4175464200||4175464505|Taney|2000-01-01|9999-12-31|
1184758617AB^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 1240||Forsyth|MO|65653|4172390706||4172390768|Taney|2000-01-01|9999-12-31|
1194014308AA^EHI0NA|001^20000101_000000.|Physical|900 W. Nifong Blvd.|Ste. 101|Columbia|MO|65203|5734999009||5734994400|Boone|2000-01-01|9999-12-31|
1194014308AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1194732842AA^EHI0NA|001^20000101_000000.|Physical|3009 N. Ballas Rd.|Ste. 227-A|Saint Louis|MO|63131|3149967800||3149967829|Saint Louis|2000-01-01|9999-12-31|
1194732842AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1194806497AA^EHI0NA|001^20000101_000000.|Physical|3009 N. Ballas Rd.|Ste. 387-C|Saint Louis|MO|63131|3149965900||3149965910|Saint Louis|2000-01-01|9999-12-31|
1194806497AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1194954099AA^EHI0NA|001^19000101_000000.|Physical|13303 Tesson Ferry Rd.|Ste. 150|Saint Louis|MO|63128|3148424744||3148423835|Saint Louis|1900-01-01|9999-12-31|
1194954099AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 23340||Saint Louis|MO|63156|3148511069||3148514449|Saint Louis City|2000-01-01|9999-12-31|
1205804796AA^EHI0NA|PRI^20050801_000000.|Mailing|1035 Bellevue Ave.|Ste. 316|Saint Louis|MO|63117|3146474600||3146474622|Saint Louis|2005-08-01|9999-12-31|
1205849569AA^EHI0NA|001^20000101_000000.|Physical|3850 S. National Ave.|Ste. 700|Springfield|MO|65807|4172690700||4172690709|Greene|2000-01-01|9999-12-31|
1205849569AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 4046||Springfield|MO|65808|4172690700||4172690709|Greene|2000-01-01|9999-12-31|
1215080312AA^EHI0NA|001^20000101_000000.|Physical|3009 N. Ballas Rd.|Ste. 383-C|Saint Louis|MO|63131|3149964545||3149964546|Saint Louis|2000-01-01|9999-12-31|
1215080312AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1215197173AB^EHI0NA|001^20000101_000000.|Physical|2900 Lemay Ferry Rd.|Ste. 214|Saint Louis|MO|63125|3145251887||3145251868|Saint Louis|2000-01-01|9999-12-31|
1215197173AB^EHI0NA|002^20000101_000000.|Physical|Accepts Long Term Nursing Home Residents|Only In Selected Facilities|Saint Louis|MO|63134|3145251866|||Saint Louis|2000-01-01|9999-12-31|
1215197173AB^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 66767||Saint Louis|MO|63166-6767|3145435933||3144160973|Saint Louis City|2000-01-01|9999-12-31|
1225058308AD^EHI0NA|001^20000101_000000.|Mailing|401 Keene St.||Columbia|MO|65201|5738761660||5738740665|Boone|2000-01-01|9999-12-31|
1225102262AC^EHI0NA|PRI^20000101_000000.|Mailing|1100 Club Village Dr.|Ste. 102|Columbia|MO|65203|5734474400||8778673684|Boone|2000-01-01|9999-12-31|
1225162779AA^EHI0NA|002^20000101_000000.|Physical|1440 State Hwy. 248|Ste. O|Branson|MO|65616|4172390706||4172390768|Taney|2000-01-01|9999-12-31|
1225162779AA^EHI0NA|RMT^20080101_000000.|Mailing|PO Box 1240||Forsyth|MO|65653|4172390706||4172390768|Taney|2008-01-01|9999-12-31|USA
1225162779AB^EHI0NA|001^20000101_000000.|Physical|256 State Hwy. Y||Forsyth|MO|65653|4175464200||4175464505|Taney|2000-01-01|9999-12-31|
1225162779AB^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 1240||Forsyth|MO|65653|4172390706||4172390768|Taney|2000-01-01|9999-12-31|
1225200769AA^EHI0NA|001^19000101_000000.|Physical|7345 Watson Rd.||Saint Louis|MO|63119|3147527100||3147523284|Saint Louis|1900-01-01|9999-12-31|
1225200769AA^EHI0NA|002^20000101_000000.|Physical|3619 Richardson Square Dr.|Ste. 170|Arnold|MO|63010|6367176776||3145254055|Jefferson|2000-01-01|9999-12-31|
1225200769AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 66767||Saint Louis|MO|63166|3145435993||3144160973|Saint Louis City|2000-01-01|9999-12-31|
1225349111AA^EHI0NA|001^20000101_000000.|Physical|1021 E. Hwy. 22||Centralia|MO|65240|5736825588||5736821539|Boone|2000-01-01|9999-12-31|
1225349111AA^EHI0NA|003^20000101_000000.|Physical|601 Business Loop 70 W.||Columbia|MO|65203|5738740008||5738755350|Boone|2000-01-01|9999-12-31|
1225349111AA^EHI0NA|004^20000101_000000.|Physical|1051 Old Farm Rd. E||Mexico|MO|65265|5735812455||5735812702|Audrain|2000-01-01|9999-12-31|
1225349111AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1235107012AA^EHI0NA|PRI^20050101_000000.|Mailing|408 Jungermann Rd.||Saint Peters|MO|63376|6364495757||6364495750|Saint Charles|2005-01-01|9999-12-31|
1235245481AC^EHI0NA|001^20000101_000000.|Physical|1095 Beltline Rd.|Ste. 500|Collinsville|IL|62234|6183436005||6183439114|Madison|2000-01-01|9999-12-31|
1235245481AC^EHI0NA|002^20000101_000000.|Physical|310 N. Seven Hill Rd.||O Fallon|IL|62269|6187767000||6186222593|Saint Clair|2000-01-01|9999-12-31|
1235245481AC^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959203||Saint Louis|MO|63195-9203|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1235365776AA^EHI0NA|003^20000101_000000.|Physical|7451 N. Lindbergh Blvd.|Ste. A|Hazelwood|MO|63042|3149212950||3149212943|Saint Louis|2000-01-01|9999-12-31|
1235365776AA^EHI0NA|PRI^20000101_000000.|Physical|1225 Graham Rd.|Ste. 2320-C|Florissant|MO|63031|3149536801||3149536819|Saint Louis|2000-01-01|9999-12-31|
1235365776AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9534|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1235579012AA^EHI0NA|001^20000101_000000.|Physical|3844 S. Lindbergh Blvd.|Ste. 120|Saint Louis|MO|63127|3145250490||3145250434|Saint Louis|2000-01-01|9999-12-31|
1235579012AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1245204338AA^EHI0NA|001^20000101_000000.|Physical|5034 Griffin Rd.||Saint Louis|MO|63128|3148437333||3148439946|Saint Louis|2000-01-01|9999-12-31|
1245204338AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 23340||Saint Louis|MO|63156|3148511069||3148514449|Saint Louis City|2000-01-01|9999-12-31|
1245236884AD^EHI0NA|001^20000101_000000.|Physical|4600 Memorial Dr.|Ste. 360|Belleville|IL|62226|6182227280||6182227281|Saint Clair|2000-01-01|9999-12-31|
1245236884AD^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959203||Saint Louis|MO|63195|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1245349380AA^EHI0NA|001^20000101_000000.|Physical|3009 N. Ballas Rd.|Ste. 387-C|Saint Louis|MO|63131|3149965900||3149965910|Saint Louis|2000-01-01|9999-12-31|
1245349380AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959354||Saint Louis|MO|63195-9354|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1255320578AA^EHI0NA|001^20000101_000000.|Physical|4 Memorial Dr.|Ste. 230-B|Alton|IL|62002|6184637777||6184637767|Madison|2000-01-01|9999-12-31|
1255320578AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959203||Saint Louis|MO|63195-9203|3149968101||3149967127|Saint Louis City|2000-01-01|9999-12-31|
1265421218AA^EHI0NA|PRI^20061201_000000.|Mailing|100 Brevco Plz.|Ste. 107|Lake Saint Louis|MO|63367|6365618100||6365613396|Saint Charles|2006-12-01|9999-12-31|
1265444608AA^EHI0NA|PRI^20000101_000000.|Physical|12700 Southfork Rd.|Ste. 200|Saint Louis|MO|63128|3145435942||3145435947|Saint Louis|2000-01-01|9999-12-31|
1265444608AA^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 66767||Saint Louis|MO|63166||||Saint Louis City|2000-01-01|9999-12-31|
1265477517AB^EHI0NA|001^20000101_000000.|Physical|1925 W. Chesterfield Blvd.||Springfield|MO|65807|4172690269||4172690279|Greene|2000-01-01|9999-12-31|
1265477517AB^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 4046||Springfield|MO|65808|4172690269|||Greene|2000-01-01|9999-12-31|
1265597397AA^EHI0NA|PO2^20000101_000000.|Physical|6651 Chippewa St.|Ste. 101|Saint Louis|MO|63109|3148654848||3148651480|Saint Louis City|2000-01-01|9999-12-31|
1265597397AA^EHI0NA|PRI^20080101_000000.|Mailing|6826 Natural Bridge Rd.||Saint Louis|MO|63121|3143896700||3143896706|Saint Louis|2008-01-01|9999-12-31|
1275524290AD^EHI0NA|001^20000101_000000.|Physical|310 N. Seven Hills Rd.||O Fallon|IL|62269|6186246181||6186247172|Saint Clair|2000-01-01|9999-12-31|
1275524290AD^EHI0NA|RMT^20000101_000000.|Mailing|PO Box 959203||Saint Louis|MO|63195|3149968101||3149966127|Saint Louis City|2000-01-01|9999-12-31|
1275546947AA^EHI0NA|001^20080101_000000.|Physical|411 N. McCroskey St.||Nixa|MO|65714|4172692227||4172692235|Christian|2008-01-01|9999-12-31|USA
1275546947AA^EHI0NA|RMT^20080101_000000.|Mailing|PO Box 4046||Springfield|MO|65808|4172692227||4172692235|Greene|2008-01-01|9999-12-31|USA
1285607135AA^EHI0NA|001^20000101_000000.|Physical|2880 Netherton Dr.|Ste. 200|Saint Louis|MO|63136|3143555300||3145214656|Saint Louis|2000-01-01|9999-12-31|
